f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,class
0.0314637743062009,0.0676918721545911,0.0705533442142215,0.146440695289732,0.073220347644866,0,0,0.348589979862937,0.0392877657209262,0,0,0.0412199468917381,0.042236261195493,0,0,0,0,0.0452861551841211,0,0.330286266843732,0.0474298742829605,0,0,0,0.104514294911109,0.0522571474555545,0,0,0,0.0534477319194357,0.0534477319194357,0,0,0,0.0550077438209727,0,0.0559854421622156,0.279927210811078,0.0559854421622156,0,0,0,0,0,0,0.0569970558020376,0,0.115382999567186,0,0,0,0,0,0,0,0.177396158383962,0,0,0,0.0595035899121768,0,0,0,0,0,0,0,0,0,0,0,0.123676114075266,0.062245969551436,0,0,0,0,0.062659668251015,0,0,0.12701019514101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131465072129253,0.0661991903290184,0.132398380658037,0,0.200020298398007,0.0671555143422192,0,0,0,0.0676456984742112,0,0.0676456984742112,0.135291396948422,0,0.0676456984742112,0,0,0,0,0.0681442622268063,0.136288524453613,0,0,0.138335420038964,0,0,0,0,0,0,0,0,0.0696932245849991,0,0,0,0.140456764311661,0.0702283821558305,0,0.140456764311661,0.280913528623322,0.210685146467492,0.0702283821558305,0,0,0,0,0,0,0.0707735432490747,0.14265817797046,0,0,0.0718954226887022,0,0,0,0.0724729716468052,0.0724729716468052,0,0,0,0.0730621890464754,0,0,0.0730621890464754,0,0.220990668332059,0,0,0.0736635561106863,0,0,0.147327112221373,0,0,0,0.148555168919594,0.0742775844597969,0,0,0,0,0,0,0,0.0749048187268637,0.0749048187268637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151091678920833,0,legit
0,0.216576826130149,0,0,0.117132456204313,0,0,0.371765516580151,0.502797120821304,0,0.131881199129465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189190103762819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211801063813125,0,0,0,0.429721551212528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221298697020805,0,0,0,0,0.221298697020805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233758891727348,0,0.233758891727348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24170520945719,0,0,0,legit
0,0,0,0,0,0,0,0,0.182692862430608,0,0,0,0,0,0,0,0,0.105293049467777,0,0.109705077765761,0,0.111436516888511,0,0,0,0.121501028067225,0.122870994154178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130944530190352,0,0,0,0,0,0,0.134958187630188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312281264104691,0,0.156140632052345,0,0,0,0.157280339802944,0,0.157280339802944,0,0,0,0,0,0,0,0,0,0,0,0,0.160819108688825,0,0,0,0,0,0.162040961833965,0,0,0,0,0,0,0,0,0,0,0.164552768059841,0,0,0,0,0,0,0,0.501483616806748,0,0,0.167161205602249,0,0,0,0,0,0,0,0,0.169874007943867,0,0,0,0,0,0,0,0,0.171272222735624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526945936062561,0,legit
0,0.168521159827395,0.614757112838468,0.0911422414193119,0,0,0,0.192850291379648,0.0978081952172511,0,0,0.102618424297018,0,0,0,0.112171907959919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142755335141132,0,0,0,0,0,0,0,0,0,0.147211205758533,0,0,0,0,0,0,0,0,0,0.151958510919967,0,0,0,0.152946388809449,0,0.30992680951216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163643327676166,0,0,0,0.164805078937738,0,0.165985721289522,0,0,0,0,0,0,0,0,0,0,0.168406208919355,0,0,0,0.169647399909661,0,0,0,0,0,0,0,0.17219530711853,0,0,0,0,0,0,0,0,0.17483588556502,0,0,0,0.17483588556502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181890741764709,0,0,0,0,0,0,0,0.183387865007384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186478029440285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659278335863519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751898979824437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.0834221882519761,0.0897381866373242,0.342949203324167,0.129422947708286,0.0970672107812149,0,0,0.239618273476364,0.0694443363358077,0.0694443363358077,0.0364298122222985,0,0,0,0,0,0,0,0.0412709590959135,0.0834011380275476,0.0419180892783198,0,0,0,0,0.0923687783528118,0,0,0.0469695056591918,0.236183084205169,0.0944732336820674,0,0.141709850523101,0,0,0,0,0.395835375626971,0,0,0,0,0.100143999475782,0.100746953679762,0,0,0,0,0.051299660251487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535996818099156,0,0,0.215782694241013,0,0,0.108592745651207,0,0,0,0,0,0,0,0,0.111497852053723,0,0,0.056507098284292,0,0,0.113789429173762,0,0.056894714586881,0,0,0,0,0,0,0,0.0580938144345297,0,0.117012478414314,0,0.117850740733616,0,0,0.0593514296271273,0,0,0,0,0.059784649881625,0,0,0,0.179353949644875,0.0602252759682035,0,0,0.240901103872814,0,0,0,0,0,0.0611297897708155,0,0,0,0,0,0,0,0,0.0620672021080531,0,0,0.0620672021080531,0,0.0620672021080531,0.0620672021080531,0,0,0,0.187647031494887,0,0,0.0625490104982955,0,0,0,0.0635405172906025,0,0,0,0,0,0.0640509497797111,0,0,0,0,0,0,0,0,0,0.0651031774443389,0,0,0,0,0.390619064666034,0,0,0.0656458500857185,0.0656458500857185,0,0,0,0,0,0.0656458500857185,0,0,0.132400387993314,0,0,0,0.0662001939966568,0,0,0,0,0.0662001939966568,0,0,0,0,0,0,0,0,0,legit
0,0,0.0909313194309058,0,0.094368635458604,0.19050618994942,0.0970538563211848,0.19967710429201,0,0,0,0,0,0,0.113829385008282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144311518651068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15733777333679,0,0,0,0,0,0,0,0,0,0.323030828524164,0.161515414262082,0,0,0,0,0.163694644867321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338872454620869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356581885898359,0,0,0,0,0,0,0,0,0,0,0,0,0.181024996675929,0,0,0,0,0,0,0,0.182430237435617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57923780150398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194731601631617,0,0,legit
0,0,0,0,0.325861101859981,0,0,0.172374541881946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263162310733164,0,0,0,0,0,0.269906561134602,0,0,0,0,0,0,0,0,0,0,0,0.278861671587383,0,0,0,0,0,0.282624184856643,0,0.284547147718081,0,0,0,0,0,0,0.288480709928086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312545606887014,0,0.312545606887014,0,0,0,0,0,0,0,0,0,0,0.31744421160264,0,0,0,0,0,0.322534966788716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.109113023369653,0,0,0,0,0,0,0,0,0.272491587152279,0,0,0,0,0,0,0,0.157047570353087,0.323884991656071,0,0,0.16621072629592,0,0,0,0.181222230240369,0,0,0.184302937001813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200067986213495,0,0,0,0,0,0,0.205063670864403,0,0,0,0.410127341728807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217297066132981,0,0.218752372571259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234588088722035,0,0,0,0,0,0,0,0,0,0,0,0,0.47973252581422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24354456108185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.1609003853771,0,0.0901994478096842,0,0,0,0.0962727067281059,0.0990349895948753,0.401821891015561,0,0,0,0,0,0,0,0,0,0.238803849283743,0.241289677195741,0.121274151286607,0,0,0.131412786046675,0,0,0,0,0,0,0.273322602039968,0,0,0,0,0,0,0,0,0,0,0,0.144864409995344,0,0,0,0,0,0,0,0,0,0,0,0.30239125129129,0,0,0,0,0,0,0,0,0,0.155070425027499,0,0,0,0,0,0,0,0,0,0,0,0,0.160215438095146,0.483865353033461,0,0,0,0,0,0,0,0,0,0,0.165741900132891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180961925808035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188351442695817,0.188351442695817,0,0,0,0,0,0,0,0.189921460918089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0.0567492770023884,0.0588944696667137,0.0588944696667137,0.297232257592063,0,0.124616373911877,0,0,0,0.265240686772318,0,0.204837133413293,0,0.0724834602257552,0,0,0,0,0.0763000281233908,0.0771020633157542,0.0804547690018032,0,0,0,0.0850134896124151,0,0,0,0.0859809036021304,0,0.0859809036021304,0,0,0.179066289024003,0.0900632960988503,0,0,0.0900632960988503,0.0905995066921295,0,0,0.0916906702029422,0,0.0916906702029422,0.276737754886381,0,0,0,0,0,0.0945350511308453,0,0,0.0951252213807114,0,0,0,0,0,0.0963283107921802,0,0,0,0,0.0981928442027398,0,0,0,0.197662386092315,0,0,0,0,0,0.100800065824175,0,0,0,0,0.10216010065093,0,0,0,0,0,0.103560739475226,0,0,0,0,0,0,0,0,0.106494064346791,0,0,0.321770922308764,0,0,0,0,0.108821049476468,0.108821049476468,0.108821049476468,0,0,0,0,0,0,0.109623084668832,0,0,0,0,0,0,0,0,0,0,0.111269496272163,0,0.224229774007881,0.11211488700394,0,0,0,0,0,0,0,0.225951580709762,0.112975790354881,0,0.338927371064643,0,0,0,0,0,0,0.1147464879017,0,0,0,0,0,0,0.116586642035935,0,0,0,0,0,0,0,0.117534510965493,0,0,0,0,0.118501924955208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0.0504462326975418,0,0,0,0,0,0,0,0,0.0584846180846337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728185567114769,0,0,0,0,0,0,0.0757967842059031,0,0,0,0,0,0,0,0,0,0,0.235613746660432,0,0,0,0,0,0,0,0,0,0,0.0814797905530459,0.0814797905530459,0.896277696083505,0,0,0,0,0,0,0,0,0,0,0,0.0846541515764756,0,0,0,0,0,0,0,0,0,0,0.175011074520426,0.0881009211917293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932109927357626,0,0,0,0.0932109927357626,0,0,0,0,0,0,0,0.0953082171016856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967697483597875,0.0967697483597875,0,0,0,0,0,0,0,0,0,0,0,0.0982864445961118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102349263023008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.248822684193152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422676821630042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479614008429926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509098211035323,0,0,0,0,0.519827847201411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0.156793337552622,0.0817106541948147,0,0.0847994177039702,0.0855941907933979,0,0,0.0910014705798285,0,0,0,0.0978310120225639,0,0,0.521827877481242,0,0,0,0,0,0.111015688059517,0.115843093612512,0,0.121042191621232,0,0,0,0,0.123799918742501,0,0,0,0,0.127413343292279,0,0,0,0,0,0,0.13045003130577,0.262462043786361,0,0,0,0.398461869236128,0,0,0,0,0,0,0.136966398164286,0,0,0,0,0,0,0.137826982202323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146109373906552,0,0,0,0,0.149112309766754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313372772749662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162668605235006,0,0,0,0,0,0,0,0.163931351035837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338464991582319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.136002020194262,0.585195614115609,0,0.158247308509732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240572318956545,0,0,0,0,0,0,0,0.246369512403808,0,0,0.247861443933091,0,0,0,0.504892388759704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292398221536044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305918316235924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.0948373025364748,0.306052660576077,0,0.0551747240639649,0,0.16707552904398,0.0567446982341297,0.116745665312031,0,0,0,0.0621220540146509,0,0,0,0,0,0,0,0.21333008676309,0,0,0.0753732855465958,0,0,0,0,0,0,0,0,0,0,0,0,0.0838782753454488,0.337499771280139,0.0843749428200347,0,0,0,0.084877286617199,0,0,0,0,0.0864197116772014,0,0,0,0,0,0,0,0,0,0.089117159402332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931953437383704,0.281430310390114,0.0944335834748457,0,0,0,0,0,0,0,0,0,0,0,0.0970198943422215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101947965763052,0.101947965763052,0.203895931526104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416967079475904,0,0,0,0.105033766139866,0,0,0,0,0,0,0.105840295260557,0,0,0,0.105840295260557,0,0,0,0.213323801123503,0,0,0,0.214998312850541,0,0,0,0.10835267069616,0,0,0,0,0,0,0,0,0.110111089329994,0,0,0.110111089329994,0,0,0,0,0,0,0.111017401930145,0,0,0,0,0.111942796190602,0,0,0,0,0,0,0,0,0,0,0,0,0.11288809292087,0,0,0.22577618584174,0,0.11288809292087,0,0,0,0,0.113854167058201,0,0.113854167058201,0.113854167058201,legit
0,0,0.108561045354263,0,0,0,0,0.0595976042988254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822404907040362,0.166370602947604,0,0,0,0,0,0,0.0866581714747148,0,0,0.0877018662814457,0,0,0,0,0,0,0,0,0,0,0,0,0.0909870047525988,0.0909870047525988,0,0,0,0,0,0.0933187943679838,0,0,0,0,0,0,0.0945317561512568,0,0.862005740332897,0,0,0,0,0,0,0,0,0,0.0983807012852041,0,0,0,0,0.0990555539114429,0.0990555539114429,0,0,0.0997407100284746,0,0.101143225858941,0,0,0,0,0,0,0.103332774930674,0,0,0,0,0,0.104087025524715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108061023404173,0,0,0,0,0.108899867527413,0,0,0,0,0,0,0.110626113194204,0.110626113194204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113346755493364,0,0,0,0.113346755493364,0,0,0,0,0,0,0,0,0.11429156626313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.388134225965182,0.313140265855815,0,0,0,0,0,0,0,0,0,0.12712136841445,0,0,0.136188249085875,0,0,0,0,0.145513607491158,0,0,0,0,0,0.161159841167027,0,0.162976974079313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195848260689385,0.195848260689385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205619333683305,0,0,0,0,0,0,0,0,0,0,0,0,0.208617778668623,0,0,0,0,0,0,0,0,0,0.426623254555081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218263980033534,0,0,0.218263980033534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450644222096501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.0820300442235077,0,0.0919707516600821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492056071703097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293660295624809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167835777918538,0,0,0,0.168996679103346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184515590090276,0,0,0,0,0.187440471865441,0,0,0,0,0,0,0,0,0.19048237952074,0,0.380964759041479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590872712046374,0,legit
0,0.133804068395637,0,0,0,0,0,0,0.465952208823171,0,0.162955947815149,0,0,0,0,0,0,0,0,0,0,0,0.197716018586422,0,0,0,0,0,0,0,0,0,0,0.213723841232849,0,0,0,0,0,0,0.222646512709026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247714186931026,0,0,0,0,0,0,0,0,0,0,0,0,0.254498488342541,0,0,0,0,0,0,0,0,0,0,0,0.263581912525051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27344260714434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577677516023407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0.154789831455698,0,0,0,0,0.113301575710694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078174091841571,0.158144372476674,0,0,0,0,0,0,0.0823733394304089,0,0,0.0833654285215304,0,0,0,0,0.08489821287238,0,0,0,0,0,0,0,0.086488132609963,0.086488132609963,0,0,0,0,0,0.0887046263831377,0,0,0,0,0,0.179715226017022,0.0898576130085111,0,0.819383679935145,0,0,0,0,0,0,0,0,0,0.0935162462172694,0,0,0,0,0.094157730609343,0.094157730609343,0,0,0.0948090090338773,0,0.0961421771655551,0,0,0,0,0,0,0.098223463509544,0,0,0,0.0989404200197171,0,0.0989404200197171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102717922713919,0,0,0,0,0.103515290007931,0,0,0,0,0,0,0.105156181084111,0.105156181084111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10774230063595,0,0,0,0.10774230063595,0,0,0,0,0,0,0,0,0.108640395032716,0,0,0,0,0,0.109557804760668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110495378945718,0,legit
0.0279442122731953,0.0300599035934016,0.0313305963887089,0,0,0,0.0334401306326288,0.378395644205516,0.0348930059808101,0.0348930059808101,0,0.0366090518773381,0,0,0.0392201778351993,0,0,0,0.0414740178552165,0.0838114830251761,0,0.0425671260337098,0,0.0456459663548195,0.0464116226832293,0,0,0,0,0.0474690274517763,0,0,0,0,0,0,0.0497228674717935,0,0,0.0497228674717935,0,0,0,0,0.0506213212305364,0.0506213212305364,0,0.051238084173328,0,0.0518698915886291,0,0,0,0,0.0525174958147963,0,0.0525174958147963,0,0,0.0528474725041277,0,0,0,0,0,0,0,0,0,0,0,0.164762413015499,0,0,0,0,0,0,0,0,0.169204105299321,0.056401368433107,0.0567851209307432,0,0,0,0,0,0,0,0,0.402990804567059,0.0583796439412984,0,0.0583796439412984,0.0583796439412984,0,0,0,0.118430582484827,0,0,0.0596434467725234,0.0596434467725234,0,0,0,0,0.120157597059764,0,0,0,0,0,0.121043185114055,0,0,0,0.184291670073507,0,0,0,0,0,0,0,0,0.0618972867925405,0,0.0618972867925405,0,0.124745162450446,0.0623725812252232,0,0,0,0.0623725812252232,0,0,0,0,0,0,0,0,0.126700324281444,0,0,0.127706290639661,0,0,0.0643660892065469,0,0,0.0643660892065469,0,0,0,0,0.58400456664571,0,0,0,0.0654234939750939,0,0.0654234939750939,0,0,0,0,0,0,0,0.131937673280074,0,0,0,0,0.0659688366400368,0,0,0,0,0,0.0665259079987797,0,0,0,0,0,0,0,0,0,0,0,0,0.20128567097774,0,0,legit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687023274665841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726635410689174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.038163352187677,0.0821054947870554,0.0427881298833098,0.0444055739670821,0.0888111479341643,0.0896435205179674,0,0.234897335886063,0,0.0476533052037294,0,0,0,0.0514814069439977,0,0,0,0,0.0566409793402864,0.228922333740601,0.115058224030112,0.0581338348907391,0.0606617262390137,0,0,0,0,0.128197870616619,0,0,0,0,0,0,0,0,0,0.203719247966863,0,0,0,0,0.0687196800076678,0,0.069133432405951,0.069133432405951,0.139104162791897,0.0699757442654498,0,0,0,0,0,0,0.071723034065177,0,0,0,0,0,0,0,0,0,0,0,0.0740359770782913,0,0,0,0,0,0,0,0,0,0,0.15200356855822,0,0,0,0.077027230767363,0.0775513207498257,0,0,0,0,0,0,0,0,0.0786233854220034,0,0,0,0,0,0,0,0.0808701992558149,0,0,0,0,0,0,0,0,0,0.574346425451177,0,0,0,0,0,0.0826542122258515,0,0,0,0,0,0,0,0.167791165281044,0,0.083895582640522,0.338131979850619,0,0,0,0,0,0,0,0,0.085182103574126,0,0,0,0,0.0858433457568986,0,0,0,0.0858433457568986,0.259551551350246,0,0,0,0,0,0,0,0,0,0,0.0879046332499108,0,0,0,0.177238625286843,0,0,0,0,0,0,0,0,0,0,0,0.0900935020637524,0.0900935020637524,0,0,0,0,0,0,0,0,0.0908542932519072,0,0,0,0,0,0,0,0,0,0,0,0.183263612914575,0,0,0,0,0.0916318064572877,legit
